FIPS,Name of Area,Qualifying Name,State/U.S.-Abbreviation (USPS),Summary Level,Geographic Component,File Identification,Logical Record Number,US,Region,Division,State (Census Code),State (FIPS),County,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Housing Units:,Housing Units: Occupied,Housing Units: Vacant,Vacant Housing Units:,Vacant Housing Units: for Rent,Vacant Housing Units: for Sale Only,Vacant Housing Units: Other Vacant,Occupied Housing Units,Occupied Housing Units: Built 2014 or Later,Occupied Housing Units: Built 2010 to 2013,Occupied Housing Units: Built 2000 to 2009,Occupied Housing Units: Built 1990 to 1999,Occupied Housing Units: Built 1980 to 1989,Occupied Housing Units: Built 1970 to 1979,Occupied Housing Units: Built 1960 to 1969,Occupied Housing Units: Built 1950 to 1959,Occupied Housing Units: Built 1940 to 1949,Occupied Housing Units: Built 1939 or Earlier,Median Gross Rent
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A10044_001,SE_A10044_002,SE_A10044_003,SE_A10047_001,SE_A10047_002,SE_A10047_003,SE_A10047_004,SE_A10055_001,SE_A10055_002,SE_A10055_003,SE_A10055_004,SE_A10055_005,SE_A10055_006,SE_A10055_007,SE_A10055_008,SE_A10055_009,SE_A10055_010,SE_A10055_011,SE_A18009_001
4.2101E+11,"Block Group 4, Census Tract 192, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 192, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17070,,,,,42,101,,,,19200,4,15000US421010192004,,,172884,0,840,583,257,257,28,29,200,583,0,0,0,17,0,21,22,139,88,296,951
4.2101E+11,"Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17071,,,,,42,101,,,,19200,5,15000US421010192005,,,116489,0,427,340,87,87,0,0,87,340,0,0,0,0,62,81,0,36,42,119,851
4.2101E+11,"Block Group 6, Census Tract 192, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 192, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17072,,,,,42,101,,,,19200,6,15000US421010192006,,,76015,0,271,242,29,29,0,0,29,242,0,0,33,0,0,0,31,19,17,142,
4.2101E+11,"Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17073,,,,,42,101,,,,19501,1,15000US421010195011,,,190335,0,698,599,99,99,30,0,69,599,0,85,7,15,0,13,98,19,29,333,820
4.2101E+11,"Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17074,,,,,42,101,,,,19501,2,15000US421010195012,,,116146,0,688,660,28,28,0,0,28,660,0,0,0,32,0,22,141,135,86,244,690
4.2101E+11,"Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17075,,,,,42,101,,,,19501,3,15000US421010195013,,,87402,0,517,444,73,73,16,0,57,444,0,0,0,21,0,51,0,39,27,306,800
4.2101E+11,"Block Group 1, Census Tract 195.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 195.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17076,,,,,42,101,,,,19502,1,15000US421010195021,,,163646,0,470,328,142,142,0,0,142,328,0,0,7,0,0,0,66,73,35,147,912
4.2101E+11,"Block Group 2, Census Tract 195.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 195.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17077,,,,,42,101,,,,19502,2,15000US421010195022,,,134509,0,604,513,91,91,39,0,52,513,0,0,0,21,0,44,29,60,31,328,807
4.2101E+11,"Block Group 3, Census Tract 195.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 195.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17078,,,,,42,101,,,,19502,3,15000US421010195023,,,72147,0,290,232,58,58,49,0,9,232,0,0,9,0,0,27,56,0,63,77,768
4.2101E+11,"Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17079,,,,,42,101,,,,19700,1,15000US421010197001,,,136932,0,401,303,98,98,29,0,69,303,0,0,0,0,0,0,0,22,96,185,864
4.2101E+11,"Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17080,,,,,42,101,,,,19700,2,15000US421010197002,,,61547,0,275,275,0,0,0,0,0,275,0,0,0,0,14,0,19,53,0,189,988
4.2101E+11,"Block Group 3, Census Tract 197, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 197, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17081,,,,,42,101,,,,19700,3,15000US421010197003,,,58267,0,430,405,25,25,0,0,25,405,0,0,44,0,0,0,0,118,55,188,809
4.2101E+11,"Block Group 4, Census Tract 197, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 197, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17082,,,,,42,101,,,,19700,4,15000US421010197004,,,71310,0,384,384,0,0,0,0,0,384,0,0,0,0,0,0,0,120,60,204,927
4.2101E+11,"Block Group 5, Census Tract 197, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 197, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17083,,,,,42,101,,,,19700,5,15000US421010197005,,,48635,0,324,290,34,34,0,0,34,290,0,0,0,0,5,0,0,18,84,183,1122
4.2101E+11,"Block Group 6, Census Tract 197, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 197, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17084,,,,,42,101,,,,19700,6,15000US421010197006,,,73896,0,584,555,29,29,29,0,0,555,0,0,0,4,39,24,0,39,123,326,911
4.2101E+11,"Block Group 1, Census Tract 198, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 198, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17085,,,,,42,101,,,,19800,1,15000US421010198001,,,239372,0,422,340,82,82,0,0,82,340,0,0,0,0,0,0,29,8,158,145,952
4.2101E+11,"Block Group 2, Census Tract 198, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 198, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17086,,,,,42,101,,,,19800,2,15000US421010198002,,,44667,0,303,286,17,17,0,0,17,286,0,0,0,0,0,0,0,18,135,133,805
4.2101E+11,"Block Group 3, Census Tract 198, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 198, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17087,,,,,42,101,,,,19800,3,15000US421010198003,,,46021,0,275,259,16,16,16,0,0,259,0,0,27,0,0,30,28,101,0,73,967
4.2101E+11,"Block Group 4, Census Tract 198, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 198, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17088,,,,,42,101,,,,19800,4,15000US421010198004,,,67099,0,403,369,34,34,13,0,21,369,0,0,0,0,0,0,0,99,70,200,822
4.2101E+11,"Block Group 5, Census Tract 198, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 198, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17089,,,,,42,101,,,,19800,5,15000US421010198005,,,48513,0,404,382,22,22,0,0,22,382,0,0,4,26,0,0,0,91,59,202,817
4.2101E+11,"Block Group 6, Census Tract 198, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 198, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17090,,,,,42,101,,,,19800,6,15000US421010198006,,,95334,0,538,464,74,74,17,0,57,464,0,0,11,29,11,0,0,77,138,198,816
4.2101E+11,"Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17091,,,,,42,101,,,,19900,1,15000US421010199001,,,108795,0,323,248,75,75,21,0,54,248,0,0,10,0,0,0,27,40,76,95,769
4.2101E+11,"Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17092,,,,,42,101,,,,19900,2,15000US421010199002,,,112578,0,480,372,108,108,0,0,108,372,0,0,0,7,13,38,0,84,91,139,832
4.2101E+11,"Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17093,,,,,42,101,,,,19900,3,15000US421010199003,,,128522,0,438,310,128,128,22,0,106,310,0,0,0,0,0,6,23,61,65,155,943
4.2101E+11,"Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 199, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17094,,,,,42,101,,,,19900,4,15000US421010199004,,,311989,0,578,432,146,146,25,0,121,432,0,0,0,0,0,7,11,36,111,267,744
4.2101E+11,"Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17095,,,,,42,101,,,,20000,1,15000US421010200001,,,124485,0,273,170,103,103,0,0,103,170,0,0,0,0,6,0,34,8,15,107,741
4.2101E+11,"Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17096,,,,,42,101,,,,20000,2,15000US421010200002,,,192191,0,502,371,131,131,42,0,89,371,0,0,0,12,0,29,6,61,60,203,702
4.2101E+11,"Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 201.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17097,,,,,42,101,,,,20101,1,15000US421010201011,,,266199,0,856,688,168,168,60,23,85,688,0,7,0,113,99,0,5,79,187,198,850
4.2101E+11,"Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 201.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17098,,,,,42,101,,,,20101,2,15000US421010201012,,,74283,0,435,325,110,110,22,0,88,325,0,0,0,66,0,0,0,18,38,203,907
4.2101E+11,"Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 201.01, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17099,,,,,42,101,,,,20101,3,15000US421010201013,,,143095,0,815,685,130,130,17,0,113,685,0,0,0,24,61,68,0,65,101,366,689
4.2101E+11,"Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17100,,,,,42,101,,,,20102,1,15000US421010201021,,,72053,0,506,340,166,166,49,0,117,340,0,0,0,37,0,24,0,30,106,143,861
4.2101E+11,"Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17101,,,,,42,101,,,,20102,2,15000US421010201022,,,73835,0,295,225,70,70,46,0,24,225,0,0,0,0,0,7,50,21,29,118,887
4.2101E+11,"Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17102,,,,,42,101,,,,20102,3,15000US421010201023,,,112786,0,491,333,158,158,38,0,120,333,0,0,0,0,0,0,0,0,113,220,904
4.2101E+11,"Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 201.02, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17103,,,,,42,101,,,,20102,4,15000US421010201024,,,114451,0,426,323,103,103,0,0,103,323,0,0,0,0,0,0,0,17,121,185,763
4.2101E+11,"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17104,,,,,42,101,,,,20200,1,15000US421010202001,,,220334,0,585,518,67,67,0,0,67,518,0,0,0,0,95,0,56,0,105,262,
4.2101E+11,"Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17105,,,,,42,101,,,,20200,2,15000US421010202002,,,85920,0,341,241,100,100,0,0,100,241,0,0,0,0,66,0,0,0,18,157,683
4.2101E+11,"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17106,,,,,42,101,,,,20200,3,15000US421010202003,,,68661,0,422,211,211,211,65,0,146,211,0,0,39,0,0,0,15,0,52,105,693
4.2101E+11,"Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17107,,,,,42,101,,,,20200,4,15000US421010202004,,,143484,0,380,343,37,37,0,37,0,343,0,0,0,38,0,78,0,13,18,196,704
4.2101E+11,"Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17108,,,,,42,101,,,,20200,5,15000US421010202005,,,137453,0,550,449,101,101,0,34,67,449,0,0,0,0,36,0,0,99,0,314,
4.2101E+11,"Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania","Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17109,,,,,42,101,,,,20200,6,15000US421010202006,,,100962,0,377,347,30,30,0,0,30,347,0,0,0,0,66,0,33,0,129,119,
4.2101E+11,"Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17110,,,,,42,101,,,,20300,1,15000US421010203001,,,212494,0,618,433,185,185,16,0,169,433,0,0,0,0,0,27,18,8,192,188,627
4.2101E+11,"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17111,,,,,42,101,,,,20300,2,15000US421010203002,,,295682,0,743,554,189,189,32,15,142,554,0,0,0,0,10,0,31,43,133,337,872
4.2101E+11,"Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17112,,,,,42,101,,,,20400,1,15000US421010204001,,,66150,0,317,256,61,61,0,0,61,256,0,22,0,0,0,32,27,52,50,73,996
4.2101E+11,"Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17113,,,,,42,101,,,,20400,2,15000US421010204002,,,130506,0,326,312,14,14,14,0,0,312,0,0,0,0,0,0,24,34,60,194,664
4.2101E+11,"Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17114,,,,,42,101,,,,20400,3,15000US421010204003,,,135146,0,357,249,108,108,0,23,85,249,0,0,0,0,0,0,25,31,45,148,727
4.2101E+11,"Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17115,,,,,42,101,,,,20400,4,15000US421010204004,,,75570,0,401,302,99,99,37,20,42,302,0,0,0,0,0,0,9,47,67,179,743
4.2101E+11,"Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17116,,,,,42,101,,,,20500,1,15000US421010205001,,,924803,0,763,660,103,103,27,0,76,660,0,0,0,0,65,56,33,42,179,285,916
4.2101E+11,"Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17117,,,,,42,101,,,,20500,2,15000US421010205002,,,504707,0,713,569,144,144,48,0,96,569,0,0,0,56,135,41,22,37,30,248,522
4.2101E+11,"Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17118,,,,,42,101,,,,20600,1,15000US421010206001,,,1295848,56842,920,714,206,206,137,0,69,714,0,0,0,14,35,56,87,196,37,289,1169
4.2101E+11,"Block Group 1, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17119,,,,,42,101,,,,20700,1,15000US421010207001,,,490863,0,483,439,44,44,44,0,0,439,0,0,0,17,16,0,31,102,58,215,1375
4.2101E+11,"Block Group 2, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17120,,,,,42,101,,,,20700,2,15000US421010207002,,,102446,0,571,521,50,50,0,0,50,521,0,0,0,22,0,0,10,0,225,264,1378
4.2101E+11,"Block Group 3, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17121,,,,,42,101,,,,20700,3,15000US421010207003,,,260292,0,624,624,0,0,0,0,0,624,48,0,0,0,0,11,34,53,70,408,1518
4.2101E+11,"Block Group 4, Census Tract 207, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 207, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17122,,,,,42,101,,,,20700,4,15000US421010207004,,,574673,99543,803,708,95,95,95,0,0,708,0,0,212,49,0,23,6,0,16,402,919
4.2101E+11,"Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 208, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17123,,,,,42,101,,,,20800,1,15000US421010208001,,,369682,0,1002,811,191,191,133,0,58,811,0,0,0,22,23,52,82,169,86,377,1120
4.2101E+11,"Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 208, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17124,,,,,42,101,,,,20800,2,15000US421010208002,,,510965,0,368,305,63,63,26,0,37,305,0,0,11,0,0,80,109,52,14,39,1457
4.2101E+11,"Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17125,,,,,42,101,,,,20900,1,15000US421010209001,,,114440,0,293,286,7,7,0,0,7,286,0,0,0,0,8,0,0,104,22,152,1148
4.2101E+11,"Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17126,,,,,42,101,,,,20900,2,15000US421010209002,,,90680,0,280,214,66,66,59,0,7,214,0,0,0,0,0,4,51,33,10,116,988
4.2101E+11,"Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17127,,,,,42,101,,,,20900,3,15000US421010209003,,,210125,35428,383,368,15,15,0,8,7,368,0,0,23,0,0,23,9,4,7,302,973
4.2101E+11,"Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 209, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17128,,,,,42,101,,,,20900,4,15000US421010209004,,,94708,0,412,328,84,84,61,0,23,328,0,0,28,0,0,0,33,15,36,216,1350
4.2101E+11,"Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17129,,,,,42,101,,,,21000,1,15000US421010210001,,,195529,0,387,387,0,0,0,0,0,387,0,0,117,0,30,24,0,26,13,177,1950
4.2101E+11,"Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17130,,,,,42,101,,,,21000,2,15000US421010210002,,,108356,0,346,227,119,119,0,40,79,227,0,0,0,0,20,51,0,26,23,107,1259
4.2101E+11,"Block Group 3, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17131,,,,,42,101,,,,21000,3,15000US421010210003,,,133648,0,453,361,92,92,0,39,53,361,0,0,0,0,0,50,50,56,0,205,
4.2101E+11,"Block Group 4, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17132,,,,,42,101,,,,21000,4,15000US421010210004,,,299297,55719,679,607,72,72,72,0,0,607,7,19,14,0,0,0,48,0,27,492,1872
4.2101E+11,"Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17133,,,,,42,101,,,,21000,5,15000US421010210005,,,121393,0,554,465,89,89,14,0,75,465,0,0,28,6,18,7,51,183,14,158,1191
4.2101E+11,"Block Group 1, Census Tract 211, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 211, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17134,,,,,42,101,,,,21100,1,15000US421010211001,,,176370,0,537,514,23,23,0,0,23,514,11,0,10,28,33,32,169,170,15,46,1234
4.2101E+11,"Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 211, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17135,,,,,42,101,,,,21100,2,15000US421010211002,,,363943,0,605,527,78,78,78,0,0,527,0,0,7,34,13,0,22,164,125,162,913
4.2101E+11,"Block Group 1, Census Tract 212, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 212, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17136,,,,,42,101,,,,21200,1,15000US421010212001,,,355689,0,549,549,0,0,0,0,0,549,0,13,18,43,9,16,135,61,61,193,1158
4.2101E+11,"Block Group 2, Census Tract 212, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 212, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17137,,,,,42,101,,,,21200,2,15000US421010212002,,,160016,0,542,492,50,50,24,0,26,492,0,23,0,10,0,40,67,130,100,122,1061
4.2101E+11,"Block Group 1, Census Tract 213, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 213, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17138,,,,,42,101,,,,21300,1,15000US421010213001,,,93246,0,188,188,0,0,0,0,0,188,0,0,8,0,0,0,24,22,15,119,1395
4.2101E+11,"Block Group 2, Census Tract 213, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 213, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17139,,,,,42,101,,,,21300,2,15000US421010213002,,,110066,0,283,249,34,34,34,0,0,249,0,0,10,0,0,0,21,0,39,179,1264
4.2101E+11,"Block Group 3, Census Tract 213, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 213, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17140,,,,,42,101,,,,21300,3,15000US421010213003,,,123918,0,365,286,79,79,0,0,79,286,0,0,0,0,0,9,0,19,76,182,1665
4.2101E+11,"Block Group 4, Census Tract 213, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 213, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17141,,,,,42,101,,,,21300,4,15000US421010213004,,,97948,0,263,263,0,0,0,0,0,263,0,0,0,0,0,0,9,45,8,201,1583
4.2101E+11,"Block Group 5, Census Tract 213, Philadelphia County, Pennsylvania","Block Group 5, Census Tract 213, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17142,,,,,42,101,,,,21300,5,15000US421010213005,,,113698,0,432,374,58,58,30,28,0,374,0,10,0,0,22,13,69,109,0,151,1170
4.2101E+11,"Block Group 1, Census Tract 214, Philadelphia County, Pennsylvania","Block Group 1, Census Tract 214, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17143,,,,,42,101,,,,21400,1,15000US421010214001,,,188362,56535,464,333,131,131,86,0,45,333,0,11,0,22,0,40,42,30,0,188,1325
4.2101E+11,"Block Group 2, Census Tract 214, Philadelphia County, Pennsylvania","Block Group 2, Census Tract 214, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17144,,,,,42,101,,,,21400,2,15000US421010214002,,,72533,0,321,321,0,0,0,0,0,321,0,23,9,0,0,0,59,0,26,204,1682
4.2101E+11,"Block Group 3, Census Tract 214, Philadelphia County, Pennsylvania","Block Group 3, Census Tract 214, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17145,,,,,42,101,,,,21400,3,15000US421010214003,,,68946,0,269,214,55,55,33,0,22,214,0,0,9,0,0,31,0,7,13,154,1639
4.2101E+11,"Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania","Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania",pa,150,0,ACSSF,17146,,,,,42,101,,,,21400,4,15000US421010214004,,,115296,0,444,376,68,68,68,0,0,376,0,0,0,17,0,19,24,43,27,246,1506
